	source	target	weight	association	target_organism	target_gene	source_organism	source_gene	source_organism_name	target_organism_name	source_gene_product	target_gene_product
2457	Ga0081629_10632	Ga0081629_10401	0.03935	positive	Ga0081629	10401	Ga0081629	10632	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	flagellin
695	Ga0081607_116826	Ga0081607_11332	0.03927	positive	Ga0081607	11332	Ga0081607	116826	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	diguanylate cyclase (GGDEF) domain-containing protein	hypothetical protein
1122	Ga0081607_11332	Ga0081607_116826	0.03927	positive	Ga0081607	116826	Ga0081607	11332	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	diguanylate cyclase (GGDEF) domain-containing protein
1365	Ga0081629_11451	Ga0081629_11135	0.03896	positive	Ga0081629	11135	Ga0081629	11451	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	hypothetical protein
2421	Ga0081629_11135	Ga0081629_11451	0.03896	positive	Ga0081629	11451	Ga0081629	11135	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative DNA-binding protein
467	Ga0081607_10651	Ga0081607_109629	0.03854	positive	Ga0081607	109629	Ga0081607	10651	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	molecular chaperone DnaK
727	Ga0081607_109629	Ga0081607_10651	0.03854	positive	Ga0081607	10651	Ga0081607	109629	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	molecular chaperone DnaK	hypothetical protein
2383	Ga0081629_122127	Ga0081629_10478	0.03807	positive	Ga0081629	10478	Ga0081629	122127	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	LSU ribosomal protein L35P	putative sigma-54 modulation protein
2338	Ga0081629_12205	Ga0081629_10206	0.03805	positive	Ga0081629	10206	Ga0081629	12205	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	RNA-binding protein Hfq
1317	Ga0081629_10206	Ga0081629_12205	0.03805	positive	Ga0081629	12205	Ga0081629	10206	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	hypothetical protein
2342	Ga0081629_11451	Ga0081629_10206	0.03791	positive	Ga0081629	10206	Ga0081629	11451	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	RNA-binding protein Hfq
2426	Ga0081629_10206	Ga0081629_11451	0.03791	positive	Ga0081629	11451	Ga0081629	10206	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	putative DNA-binding protein
1414	Ga0081629_10206	Ga0081629_105315	0.0376	positive	Ga0081629	105315	Ga0081629	10206	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	hypothetical protein
2331	Ga0081629_105315	Ga0081629_10206	0.0376	positive	Ga0081629	10206	Ga0081629	105315	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	RNA-binding protein Hfq
340	Ga0081607_114272	Ga0081607_117613	0.03752	positive	Ga0081607	117613	Ga0081607	114272	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
2069	Ga0081607_117613	Ga0081607_114272	0.03752	positive	Ga0081607	114272	Ga0081607	117613	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
1412	Ga0081629_10373	Ga0081629_105315	0.03742	positive	Ga0081629	105315	Ga0081629	10373	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	formaldehyde activating enzyme	hypothetical protein
2270	Ga0081629_105315	Ga0081629_10373	0.03742	positive	Ga0081629	10373	Ga0081629	105315	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	formaldehyde activating enzyme
1073	Ga0081607_11332	Ga0081607_122015	0.03736	positive	Ga0081607	122015	Ga0081607	11332	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	flagellar basal-body rod protein FlgC
694	Ga0081607_122015	Ga0081607_11332	0.03736	positive	Ga0081607	11332	Ga0081607	122015	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgC	hypothetical protein
408	Ga0081629_114116	Ga0081607_123012	-0.03725	negative	Ga0081607	123012	Ga0081629	114116	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203) 	nitric oxide reductase, NorC subunit apoprotein	PAS domain S-box-containing protein
1536	Ga0081607_123012	Ga0081629_114116	-0.03725	negative	Ga0081629	114116	Ga0081607	123012	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	PAS domain S-box-containing protein	nitric oxide reductase, NorC subunit apoprotein
606	Ga0081607_111620	Ga0081607_121225	0.03723	positive	Ga0081607	121225	Ga0081607	111620	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	PQQ enzyme repeat-containing protein	PQQ-dependent dehydrogenase, methanol/ethanol family
590	Ga0081607_121225	Ga0081607_111620	0.03723	positive	Ga0081607	111620	Ga0081607	121225	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	PQQ-dependent dehydrogenase, methanol/ethanol family	PQQ enzyme repeat-containing protein
1341	Ga0081629_12205	Ga0081629_11365	0.03712	positive	Ga0081629	11365	Ga0081629	12205	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	pilus assembly protein Flp/PilA
1311	Ga0081629_11365	Ga0081629_12205	0.03712	positive	Ga0081629	12205	Ga0081629	11365	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	pilus assembly protein Flp/PilA	hypothetical protein
14	Ga0081607_10701	Ga0081607_116221	0.03699	positive	Ga0081607	116221	Ga0081607	10701	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	type IV pilus assembly protein PilA
1198	Ga0081607_110243	Ga0081607_11022	0.0369	positive	Ga0081607	11022	Ga0081607	110243	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	cobalt transporter subunit CbtB
508	Ga0081607_11022	Ga0081607_110243	0.0369	positive	Ga0081607	110243	Ga0081607	11022	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	cobalt transporter subunit CbtB	hypothetical protein
424	Ga0081607_11349	Ga0081607_10311	0.03682	positive	Ga0081607	10311	Ga0081607	11349	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	Methyltransferase domain-containing protein	hypothetical protein
2146	Ga0081607_10311	Ga0081607_11349	0.03682	positive	Ga0081607	11349	Ga0081607	10311	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	Methyltransferase domain-containing protein
1070	Ga0081607_122010	Ga0081607_122015	0.03681	positive	Ga0081607	122015	Ga0081607	122010	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar L-ring protein precursor FlgH	flagellar basal-body rod protein FlgC
803	Ga0081607_122015	Ga0081607_122010	0.03681	positive	Ga0081607	122010	Ga0081607	122015	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgC	flagellar L-ring protein precursor FlgH
370	Ga0081607_101323	Ga0081607_11006	0.03654	positive	Ga0081607	11006	Ga0081607	101323	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	Protein of unknown function (DUF1097)	FecR family protein
786	Ga0081607_11006	Ga0081607_101323	0.03654	positive	Ga0081607	101323	Ga0081607	11006	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	FecR family protein	Protein of unknown function (DUF1097)
999	Ga0081607_122015	Ga0081607_12209	0.03653	positive	Ga0081607	12209	Ga0081607	122015	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgC	flagellar P-ring protein precursor FlgI
2271	Ga0081629_10478	Ga0081629_10373	0.03653	positive	Ga0081629	10373	Ga0081629	10478	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative sigma-54 modulation protein	formaldehyde activating enzyme
2378	Ga0081629_10373	Ga0081629_10478	0.03653	positive	Ga0081629	10478	Ga0081629	10373	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	formaldehyde activating enzyme	putative sigma-54 modulation protein
1071	Ga0081607_12209	Ga0081607_122015	0.03653	positive	Ga0081607	122015	Ga0081607	12209	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar P-ring protein precursor FlgI	flagellar basal-body rod protein FlgC
560	Ga0081607_111616	Ga0081607_111615	0.03649	positive	Ga0081607	111615	Ga0081607	111616	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	methanol dehydrogenase (cytochrome) small subunit	MoxR-like ATPase
215	Ga0081607_111615	Ga0081607_111616	0.03649	positive	Ga0081607	111616	Ga0081607	111615	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	MoxR-like ATPase	methanol dehydrogenase (cytochrome) small subunit
1105	Ga0081607_122015	Ga0081607_122016	0.03647	positive	Ga0081607	122016	Ga0081607	122015	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgC	flagellar basal-body rod protein FlgB
1067	Ga0081607_122016	Ga0081607_122015	0.03647	positive	Ga0081607	122015	Ga0081607	122016	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgB	flagellar basal-body rod protein FlgC
646	Ga0081607_125326	Ga0081607_107940	-0.03642	negative	Ga0081607	107940	Ga0081607	125326	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
1874	Ga0081607_107940	Ga0081607_125326	-0.03642	negative	Ga0081607	125326	Ga0081607	107940	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
738	Ga0081607_12192	Ga0081607_10651	0.03637	positive	Ga0081607	10651	Ga0081607	12192	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	Small metal-binding protein	hypothetical protein
312	Ga0081607_10651	Ga0081607_12192	0.03637	positive	Ga0081607	12192	Ga0081607	10651	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	Small metal-binding protein
75	Ga0081629_12085	Ga0081629_10591	0.03618	positive	Ga0081629	10591	Ga0081629	12085	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	3-hexulose-6-phosphate synthase
1393	Ga0081629_10591	Ga0081629_12085	0.03618	positive	Ga0081629	12085	Ga0081629	10591	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	3-hexulose-6-phosphate synthase	hypothetical protein
1709	Ga0081607_11288	Ga0081607_11136	0.03605	positive	Ga0081607	11136	Ga0081607	11288	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	LSU ribosomal protein L27P
117	Ga0081607_11136	Ga0081607_11288	0.03605	positive	Ga0081607	11288	Ga0081607	11136	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	LSU ribosomal protein L27P	hypothetical protein
209	Ga0081607_111620	Ga0081607_111616	0.03601	positive	Ga0081607	111616	Ga0081607	111620	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	PQQ enzyme repeat-containing protein	methanol dehydrogenase (cytochrome) small subunit
589	Ga0081607_111616	Ga0081607_111620	0.03601	positive	Ga0081607	111620	Ga0081607	111616	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	methanol dehydrogenase (cytochrome) small subunit	PQQ enzyme repeat-containing protein
2120	Ga0081629_116111	Ga0081629_11844	0.03594	positive	Ga0081629	11844	Ga0081629	116111	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cytochrome c	SSU ribosomal protein S20P
2090	Ga0081629_11844	Ga0081629_116111	0.03594	positive	Ga0081629	116111	Ga0081629	11844	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	SSU ribosomal protein S20P	cytochrome c
220	Ga0081607_117613	Ga0081607_118610	0.03588	positive	Ga0081607	118610	Ga0081607	117613	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
322	Ga0081607_118610	Ga0081607_117613	0.03588	positive	Ga0081607	117613	Ga0081607	118610	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	hypothetical protein
2422	Ga0081629_10401	Ga0081629_11451	0.03586	positive	Ga0081629	11451	Ga0081629	10401	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	putative DNA-binding protein
2461	Ga0081629_11451	Ga0081629_10401	0.03586	positive	Ga0081629	10401	Ga0081629	11451	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	flagellin
1152	Ga0081607_122012	Ga0081607_113621	0.03584	positive	Ga0081607	113621	Ga0081607	122012	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgF	flagellar hook-length control protein
1093	Ga0081607_113621	Ga0081607_122012	0.03584	positive	Ga0081607	122012	Ga0081607	113621	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar hook-length control protein	flagellar basal-body rod protein FlgF
663	Ga0081607_120416	Ga0081607_107940	0.03584	positive	Ga0081607	107940	Ga0081607	120416	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	integron integrase	hypothetical protein
2368	Ga0081607_107940	Ga0081607_120416	0.03584	positive	Ga0081607	120416	Ga0081607	107940	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	integron integrase
1418	Ga0081629_109314	Ga0081629_105315	0.03568	positive	Ga0081629	105315	Ga0081629	109314	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	hypothetical protein
1373	Ga0081629_105315	Ga0081629_109314	0.03568	positive	Ga0081629	109314	Ga0081629	105315	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	prepilin-type N-terminal cleavage/methylation domain-containing protein
588	Ga0081607_121224	Ga0081607_111620	0.0356	positive	Ga0081607	111620	Ga0081607	121224	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	PQQ enzyme repeat-containing protein
288	Ga0081607_111620	Ga0081607_121224	0.0356	positive	Ga0081607	121224	Ga0081607	111620	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	PQQ enzyme repeat-containing protein	hypothetical protein
2427	Ga0081629_10915	Ga0081629_11451	0.03554	positive	Ga0081629	11451	Ga0081629	10915	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	DNA-binding protein HU-beta	putative DNA-binding protein
2172	Ga0081629_11451	Ga0081629_10915	0.03554	positive	Ga0081629	10915	Ga0081629	11451	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	DNA-binding protein HU-beta
2462	Ga0081629_12128	Ga0081629_10401	0.03542	positive	Ga0081629	10401	Ga0081629	12128	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	flagellin
2472	Ga0081629_10401	Ga0081629_12128	0.03542	positive	Ga0081629	12128	Ga0081629	10401	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	hypothetical protein
1530	Ga0081629_114116	Ga0081629_11362	0.03527	positive	Ga0081629	11362	Ga0081629	114116	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	nitric oxide reductase, NorC subunit apoprotein	pilus assembly protein CpaB
1545	Ga0081629_11362	Ga0081629_114116	0.03527	positive	Ga0081629	114116	Ga0081629	11362	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	pilus assembly protein CpaB	nitric oxide reductase, NorC subunit apoprotein
1519	Ga0081629_10401	Ga0081629_11362	0.03516	positive	Ga0081629	11362	Ga0081629	10401	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	pilus assembly protein CpaB
2454	Ga0081629_11362	Ga0081629_10401	0.03516	positive	Ga0081629	10401	Ga0081629	11362	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	pilus assembly protein CpaB	flagellin
184	Ga0081607_104311	Ga0081607_122018	0.0351	positive	Ga0081607	122018	Ga0081607	104311	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hypothetical protein	anti-sigma-28 factor, FlgM family
176	Ga0081607_122018	Ga0081607_104311	0.0351	positive	Ga0081607	104311	Ga0081607	122018	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	anti-sigma-28 factor, FlgM family	hypothetical protein
2086	Ga0081629_10478	Ga0081629_116111	0.03488	positive	Ga0081629	116111	Ga0081629	10478	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative sigma-54 modulation protein	cytochrome c
2376	Ga0081629_116111	Ga0081629_10478	0.03488	positive	Ga0081629	10478	Ga0081629	116111	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cytochrome c	putative sigma-54 modulation protein
526	Ga0081629_122127	Ga0081607_116319	0.03485	positive	Ga0081607	116319	Ga0081629	122127	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203) 	LSU ribosomal protein L35P	hypothetical protein
1260	Ga0081607_116325	Ga0081607_109525	0.03483	positive	Ga0081607	109525	Ga0081607	116325	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	chaperonin GroES	RNA polymerase, sigma 32 subunit, RpoH
968	Ga0081607_109525	Ga0081607_116325	0.03483	positive	Ga0081607	116325	Ga0081607	109525	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	RNA polymerase, sigma 32 subunit, RpoH	chaperonin GroES
2078	Ga0081629_122127	Ga0081607_114272	0.03482	positive	Ga0081607	114272	Ga0081629	122127	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203) 	LSU ribosomal protein L35P	hypothetical protein
1890	Ga0081607_122015	Ga0081607_122014	0.03471	positive	Ga0081607	122014	Ga0081607	122015	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod protein FlgC	flagellar basal-body rod modification protein FlgD
1068	Ga0081607_122014	Ga0081607_122015	0.03471	positive	Ga0081607	122015	Ga0081607	122014	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar basal-body rod modification protein FlgD	flagellar basal-body rod protein FlgC
1138	Ga0081607_120713	Ga0081607_113613	0.03451	positive	Ga0081607	113613	Ga0081607	120713	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	flagellar biosynthesis protein FlhF	PAS/PAC sensor signal transduction histidine kinase
1061	Ga0081607_113613	Ga0081607_120713	0.03451	positive	Ga0081607	120713	Ga0081607	113613	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	PAS/PAC sensor signal transduction histidine kinase	flagellar biosynthesis protein FlhF
56	Ga0081607_11236	Ga0081607_11235	0.03444	positive	Ga0081607	11235	Ga0081607	11236	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	ribosomal subunit interface protein	cold-shock DNA-binding protein family
1284	Ga0081607_11235	Ga0081607_11236	0.03444	positive	Ga0081607	11236	Ga0081607	11235	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	cold-shock DNA-binding protein family	ribosomal subunit interface protein
914	Ga0081607_108470	Ga0081607_113818	0.03436	positive	Ga0081607	113818	Ga0081607	108470	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	hemoglobin	thioredoxin
833	Ga0081607_113818	Ga0081607_108470	0.03436	positive	Ga0081607	108470	Ga0081607	113818	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	thioredoxin	hemoglobin
895	Ga0081607_107914	Ga0081607_12606	0.03433	positive	Ga0081607	12606	Ga0081607	107914	Methylobacter-123 (UID203)	Methylobacter-123 (UID203) 	SSU ribosomal protein S15P	Na+-transporting NADH:ubiquinone oxidoreductase subunit D
